name,time,blockused,fileset
quota,1555578241000000000,27762560,sui
quota,1555578241000000000,177177856,root
quota,1555578241000000000,3749353088,backups_lsst-dev-db
quota,1555578241000000000,0,lsp
quota,1555578241000000000,310108642048,project
quota,1555578241000000000,80187172608,backups_system
quota,1555578241000000000,1279120128768,datasets
quota,1555642553000000000,80544189440,backups_system
quota,1555642553000000000,1279120779904,datasets
quota,1555642553000000000,14909709696,backups_lsst-db
quota,1555642553000000000,12034831616,backups
quota,1555642553000000000,57250164096,dr
quota,1555642553000000000,175360046976,scratch
quota,1555642553000000000,167640747648,objects
quota,1555642553000000000,26791040,kubernetes
quota,1555642553000000000,0,qserv
quota,1555642553000000000,1932002944,software
quota,1555642553000000000,9437184,ces
quota,1555642553000000000,1792,nfsroot
quota,1555642553000000000,24608495488,home
quota,1555642553000000000,310632827136,project
quota,1555642553000000000,27784960,sui
quota,1555642553000000000,0,dedicated
quota,1555642553000000000,429454336,jhome
quota,1555642553000000000,0,lsp
quota,1555642553000000000,177178752,root
quota,1555642553000000000,3749353088,backups_lsst-dev-db
quota,1555685754000000000,177178752,root
quota,1555685754000000000,3749353088,backups_lsst-dev-db
quota,1555685754000000000,9437184,ces
quota,1555685754000000000,167640747648,objects
quota,1555685754000000000,14908616192,backups_lsst-db
quota,1555685754000000000,80860675328,backups_system
quota,1555685754000000000,1279120779904,datasets
quota,1555685754000000000,175360396800,scratch
quota,1555685754000000000,12034831616,backups
quota,1555685754000000000,57268989568,dr
quota,1555685754000000000,1931998720,software
quota,1555685754000000000,26790656,kubernetes
quota,1555685754000000000,0,qserv
quota,1555685754000000000,0,lsp
quota,1555685754000000000,311295673856,project
quota,1555685754000000000,1792,nfsroot
quota,1555685754000000000,24610611200,home
quota,1555685754000000000,430109568,jhome
quota,1555685754000000000,27784960,sui
quota,1555685754000000000,0,dedicated
quota,1555728953000000000,27784960,sui
quota,1555728953000000000,0,dedicated
quota,1555728953000000000,1931998720,software
quota,1555728953000000000,1279120779904,datasets
quota,1555728953000000000,9437184,ces
quota,1555728953000000000,177178752,root
quota,1555728953000000000,3749353088,backups_lsst-dev-db
quota,1555728953000000000,80860675328,backups_system
quota,1555728953000000000,167640747648,objects
quota,1555728953000000000,14908616192,backups_lsst-db
quota,1555728953000000000,57268989568,dr
quota,1555728953000000000,175360396800,scratch
quota,1555728953000000000,12034831616,backups
quota,1555728953000000000,430109568,jhome
quota,1555728953000000000,0,lsp
quota,1555728953000000000,26790656,kubernetes
quota,1555728953000000000,0,qserv
quota,1555728953000000000,24610611200,home
quota,1555728953000000000,311295673856,project
quota,1555728953000000000,1792,nfsroot
quota,1555772154000000000,312430355968,project
quota,1555772154000000000,1792,nfsroot
quota,1555772154000000000,57275812352,dr
quota,1555772154000000000,3749353088,backups_lsst-dev-db
quota,1555772154000000000,1938211200,software
quota,1555772154000000000,27784960,sui
quota,1555772154000000000,0,dedicated
quota,1555772154000000000,177178752,root
quota,1555772154000000000,1279120779904,datasets
quota,1555772154000000000,9437184,ces
quota,1555772154000000000,14908483712,backups_lsst-db
quota,1555772154000000000,80860675328,backups_system
quota,1555772154000000000,167640747648,objects
quota,1555772154000000000,24610969344,home
quota,1555772154000000000,430116864,jhome
quota,1555772154000000000,175360442752,scratch
quota,1555772154000000000,12034831616,backups
quota,1555772154000000000,0,qserv
quota,1555772154000000000,0,lsp
quota,1555772154000000000,26790784,kubernetes
quota,1555815353000000000,0,lsp
quota,1555815353000000000,26790784,kubernetes
quota,1555815353000000000,14908483712,backups_lsst-db
quota,1555815353000000000,0,dedicated
quota,1555815353000000000,57275812352,dr
quota,1555815353000000000,312430355968,project
quota,1555815353000000000,1792,nfsroot
quota,1555815353000000000,27784960,sui
quota,1555815353000000000,3749353088,backups_lsst-dev-db
quota,1555815353000000000,1938211200,software
quota,1555815353000000000,9437184,ces
quota,1555815353000000000,177178752,root
quota,1555815353000000000,1279120779904,datasets
quota,1555815353000000000,0,qserv
quota,1555815353000000000,24610969344,home
quota,1555815353000000000,80860675328,backups_system
quota,1555815353000000000,167640747648,objects
quota,1555815353000000000,12034831616,backups
quota,1555815353000000000,430116864,jhome
quota,1555815353000000000,175360442752,scratch
quota,1555858553000000000,430390656,jhome
quota,1555858553000000000,175360442752,scratch
quota,1555858553000000000,57282549504,dr
quota,1555858553000000000,0,dedicated
quota,1555858553000000000,26790912,kubernetes
quota,1555858553000000000,0,lsp
quota,1555858553000000000,80860675328,backups_system
quota,1555858553000000000,24613318144,home
quota,1555858553000000000,1279120781056,datasets
quota,1555858553000000000,177178752,root
quota,1555858553000000000,3749353088,backups_lsst-dev-db
quota,1555858553000000000,27784960,sui
quota,1555858553000000000,312452893056,project
quota,1555858553000000000,14909461248,backups_lsst-db
quota,1555858553000000000,167640747648,objects
quota,1555858553000000000,0,qserv
quota,1555858553000000000,1942921472,software
quota,1555858553000000000,1792,nfsroot
quota,1555858553000000000,12034831616,backups
quota,1555858553000000000,9437184,ces
quota,1555901753000000000,12034831616,backups
quota,1555901753000000000,27784960,sui
quota,1555901753000000000,14909461248,backups_lsst-db
quota,1555901753000000000,80860675328,backups_system
quota,1555901753000000000,57282549504,dr
quota,1555901753000000000,0,qserv
quota,1555901753000000000,177178752,root
quota,1555901753000000000,24613318144,home
quota,1555901753000000000,175360442752,scratch
quota,1555901753000000000,1942921472,software
quota,1555901753000000000,9437184,ces
quota,1555901753000000000,430390656,jhome
quota,1555901753000000000,26790912,kubernetes
quota,1555901753000000000,3749353088,backups_lsst-dev-db
quota,1555901753000000000,1279120781056,datasets
quota,1555901753000000000,0,lsp
quota,1555901753000000000,1792,nfsroot
quota,1555901753000000000,0,dedicated
quota,1555901753000000000,167640747648,objects
quota,1555901753000000000,312452893056,project
quota,1555944953000000000,167640747648,objects
quota,1555944953000000000,312469564672,project
quota,1555944953000000000,9437184,ces
quota,1555944953000000000,177178752,root
quota,1555944953000000000,14908598784,backups_lsst-db
quota,1555944953000000000,12034831616,backups
quota,1555944953000000000,27784960,sui
quota,1555944953000000000,0,qserv
quota,1555944953000000000,81024503040,backups_system
quota,1555944953000000000,57289967232,dr
quota,1555944953000000000,1942921472,software
quota,1555944953000000000,24613347328,home
quota,1555944953000000000,175360504192,scratch
quota,1555944953000000000,0,dedicated
quota,1555944953000000000,3749353088,backups_lsst-dev-db
quota,1555944953000000000,430390656,jhome
quota,1555944953000000000,26792704,kubernetes
quota,1555944953000000000,1792,nfsroot
quota,1555944953000000000,1279120781056,datasets
quota,1555944953000000000,0,lsp
quota,1555988153000000000,1279120781056,datasets
quota,1555988153000000000,0,lsp
quota,1555988153000000000,1942921472,software
quota,1555988153000000000,27784960,sui
quota,1555988153000000000,9437184,ces
quota,1555988153000000000,167640747648,objects
quota,1555988153000000000,312469564672,project
quota,1555988153000000000,12034831616,backups
quota,1555988153000000000,177178752,root
quota,1555988153000000000,14908598784,backups_lsst-db
quota,1555988153000000000,57289967232,dr
quota,1555988153000000000,0,qserv
quota,1555988153000000000,81024503040,backups_system
quota,1555988153000000000,1792,nfsroot
quota,1555988153000000000,0,dedicated
quota,1555988153000000000,24613347328,home
quota,1555988153000000000,175360504192,scratch
quota,1555988153000000000,26792704,kubernetes
quota,1555988153000000000,3749353088,backups_lsst-dev-db
quota,1555988153000000000,430390656,jhome
quota,1556031353000000000,3749353088,backups_lsst-dev-db
quota,1556031353000000000,430735360,jhome
quota,1556031353000000000,57297178368,dr
quota,1556031353000000000,312469836672,project
quota,1556031353000000000,1942921472,software
quota,1556031353000000000,1279688402816,datasets
quota,1556031353000000000,0,lsp
quota,1556031353000000000,167640747648,objects
quota,1556031353000000000,27784960,sui
quota,1556031353000000000,9437184,ces
quota,1556031353000000000,14906018048,backups_lsst-db
quota,1556031353000000000,12034831616,backups
quota,1556031353000000000,177256576,root
quota,1556031353000000000,26792704,kubernetes
quota,1556031353000000000,1792,nfsroot
quota,1556031353000000000,0,qserv
quota,1556031353000000000,81646345216,backups_system
quota,1556031353000000000,175360735488,scratch
quota,1556031353000000000,0,dedicated
quota,1556031353000000000,24625193472,home
quota,1556074553000000000,0,dedicated
quota,1556074553000000000,24625193472,home
quota,1556074553000000000,14906018048,backups_lsst-db
quota,1556074553000000000,0,lsp
quota,1556074553000000000,57297178368,dr
quota,1556074553000000000,3749353088,backups_lsst-dev-db
quota,1556074553000000000,430735360,jhome
quota,1556074553000000000,1279688402816,datasets
quota,1556074553000000000,312469836672,project
quota,1556074553000000000,1942921472,software
quota,1556074553000000000,9437184,ces
quota,1556074553000000000,167640747648,objects
quota,1556074553000000000,27784960,sui
quota,1556074553000000000,175360735488,scratch
quota,1556074553000000000,26792704,kubernetes
quota,1556074553000000000,12034831616,backups
quota,1556074553000000000,177256576,root
quota,1556074553000000000,81646345216,backups_system
quota,1556074553000000000,1792,nfsroot
quota,1556074553000000000,0,qserv
quota,1556117753000000000,1792,nfsroot
quota,1556117753000000000,0,qserv
quota,1556117753000000000,9437184,ces
quota,1556117753000000000,431860224,jhome
quota,1556117753000000000,14906591360,backups_lsst-db
quota,1556117753000000000,0,dedicated
quota,1556117753000000000,24639661824,home
quota,1556117753000000000,3749353088,backups_lsst-dev-db
quota,1556117753000000000,0,lsp
quota,1556117753000000000,57304684800,dr
quota,1556117753000000000,1942921472,software
quota,1556117753000000000,1279688450048,datasets
quota,1556117753000000000,312504598272,project
quota,1556117753000000000,81990006144,backups_system
quota,1556117753000000000,175360735872,scratch
quota,1556117753000000000,167640747648,objects
quota,1556117753000000000,27784960,sui
quota,1556117753000000000,180237184,root
quota,1556117753000000000,26792832,kubernetes
quota,1556117753000000000,12034831616,backups
quota,1556160953000000000,26792832,kubernetes
quota,1556160953000000000,12034831616,backups
quota,1556160953000000000,1942921472,software
quota,1556160953000000000,24639661824,home
quota,1556160953000000000,9437184,ces
quota,1556160953000000000,1792,nfsroot
quota,1556160953000000000,0,qserv
quota,1556160953000000000,0,dedicated
quota,1556160953000000000,431860224,jhome
quota,1556160953000000000,14906591360,backups_lsst-db
quota,1556160953000000000,57304684800,dr
quota,1556160953000000000,3749353088,backups_lsst-dev-db
quota,1556160953000000000,0,lsp
quota,1556160953000000000,180237184,root
quota,1556160953000000000,81990006144,backups_system
quota,1556160953000000000,1279688450048,datasets
quota,1556160953000000000,312504598272,project
quota,1556160953000000000,27784960,sui
quota,1556160953000000000,175360735872,scratch
quota,1556160953000000000,167640747648,objects
quota,1556204153000000000,175360837632,scratch
quota,1556204153000000000,167640747648,objects
quota,1556204153000000000,57311527680,dr
quota,1556204153000000000,0,qserv
quota,1556204153000000000,1942921472,software
quota,1556204153000000000,26897664,kubernetes
quota,1556204153000000000,12034831616,backups
quota,1556204153000000000,1792,nfsroot
quota,1556204153000000000,24702162432,home
quota,1556204153000000000,9437184,ces
quota,1556204153000000000,14906670592,backups_lsst-db
quota,1556204153000000000,0,dedicated
quota,1556204153000000000,431963392,jhome
quota,1556204153000000000,27784960,sui
quota,1556204153000000000,180237312,root
quota,1556204153000000000,3749353088,backups_lsst-dev-db
quota,1556204153000000000,0,lsp
quota,1556204153000000000,312583137920,project
quota,1556204153000000000,83418550912,backups_system
quota,1556204153000000000,1279688450048,datasets
quota,1556247353000000000,83418550912,backups_system
quota,1556247353000000000,1279688450048,datasets
quota,1556247353000000000,14906670592,backups_lsst-db
quota,1556247353000000000,12034831616,backups
quota,1556247353000000000,57311527680,dr
quota,1556247353000000000,175360837632,scratch
quota,1556247353000000000,167640747648,objects
quota,1556247353000000000,26897664,kubernetes
quota,1556247353000000000,0,qserv
quota,1556247353000000000,1942921472,software
quota,1556247353000000000,9437184,ces
quota,1556247353000000000,1792,nfsroot
quota,1556247353000000000,24702162432,home
quota,1556247353000000000,312583137920,project
quota,1556247353000000000,27784960,sui
quota,1556247353000000000,0,dedicated
quota,1556247353000000000,431963392,jhome
quota,1556247353000000000,0,lsp
quota,1556247353000000000,180237312,root
quota,1556247353000000000,3749353088,backups_lsst-dev-db
quota,1556290556000000000,180355968,root
quota,1556290556000000000,3749353088,backups_lsst-dev-db
quota,1556290556000000000,9437184,ces
quota,1556290556000000000,167640747648,objects
quota,1556290556000000000,14905737088,backups_lsst-db
quota,1556290556000000000,83762217344,backups_system
quota,1556290556000000000,1279682841216,datasets
quota,1556290556000000000,175360845440,scratch
quota,1556290556000000000,12034831616,backups
quota,1556290556000000000,57318681728,dr
quota,1556290556000000000,1942921472,software
quota,1556290556000000000,26898048,kubernetes
quota,1556290556000000000,0,qserv
quota,1556290556000000000,0,lsp
quota,1556290556000000000,312882468864,project
quota,1556290556000000000,1792,nfsroot
quota,1556290556000000000,24727209472,home
quota,1556290556000000000,432259456,jhome
quota,1556290556000000000,27784960,sui
quota,1556290556000000000,0,dedicated
quota,1556333753000000000,27784960,sui
quota,1556333753000000000,0,dedicated
quota,1556333753000000000,1942921472,software
quota,1556333753000000000,1279682841216,datasets
quota,1556333753000000000,9437184,ces
quota,1556333753000000000,180355968,root
quota,1556333753000000000,3749353088,backups_lsst-dev-db
quota,1556333753000000000,83762217344,backups_system
quota,1556333753000000000,167640747648,objects
quota,1556333753000000000,14905737088,backups_lsst-db
quota,1556333753000000000,57318681728,dr
quota,1556333753000000000,175360845440,scratch
quota,1556333753000000000,12034831616,backups
quota,1556333753000000000,432259456,jhome
quota,1556333753000000000,0,lsp
quota,1556333753000000000,26898048,kubernetes
quota,1556333753000000000,0,qserv
quota,1556333753000000000,24727209472,home
quota,1556333753000000000,312882468864,project
quota,1556333753000000000,1792,nfsroot
quota,1556376954000000000,312878359552,project
quota,1556376954000000000,1792,nfsroot
quota,1556376954000000000,57326912640,dr
quota,1556376954000000000,3749353088,backups_lsst-dev-db
quota,1556376954000000000,1949614720,software
quota,1556376954000000000,27784960,sui
quota,1556376954000000000,0,dedicated
quota,1556376954000000000,180355712,root
quota,1556376954000000000,1279670408960,datasets
quota,1556376954000000000,9437184,ces
quota,1556376954000000000,14906046848,backups_lsst-db
quota,1556376954000000000,84209375872,backups_system
quota,1556376954000000000,167640747648,objects
quota,1556376954000000000,24746781440,home
quota,1556376954000000000,428710528,jhome
quota,1556376954000000000,175362976256,scratch
quota,1556376954000000000,12034831616,backups
quota,1556376954000000000,0,qserv
quota,1556376954000000000,0,lsp
quota,1556376954000000000,26897920,kubernetes
quota,1556420153000000000,0,lsp
quota,1556420153000000000,26897920,kubernetes
quota,1556420153000000000,14906046848,backups_lsst-db
quota,1556420153000000000,0,dedicated
quota,1556420153000000000,57326912640,dr
quota,1556420153000000000,312878359552,project
quota,1556420153000000000,1792,nfsroot
quota,1556420153000000000,27784960,sui
quota,1556420153000000000,3749353088,backups_lsst-dev-db
quota,1556420153000000000,1949614720,software
quota,1556420153000000000,9437184,ces
quota,1556420153000000000,180355712,root
quota,1556420153000000000,1279670408960,datasets
quota,1556420153000000000,0,qserv
quota,1556420153000000000,24746781440,home
quota,1556420153000000000,84209375872,backups_system
quota,1556420153000000000,167640747648,objects
quota,1556420153000000000,12034831616,backups
quota,1556420153000000000,428710528,jhome
quota,1556420153000000000,175362976256,scratch
quota,1556463353000000000,428719616,jhome
quota,1556463353000000000,175366158848,scratch
quota,1556463353000000000,57332949760,dr
quota,1556463353000000000,0,dedicated
quota,1556463353000000000,26897920,kubernetes
quota,1556463353000000000,0,lsp
quota,1556463353000000000,84209375872,backups_system
quota,1556463353000000000,24746801280,home
quota,1556463353000000000,1279670408960,datasets
quota,1556463353000000000,180355712,root
quota,1556463353000000000,3749353088,backups_lsst-dev-db
quota,1556463353000000000,27784960,sui
quota,1556463353000000000,312910825216,project
quota,1556463353000000000,14907205504,backups_lsst-db
quota,1556463353000000000,167640747648,objects
quota,1556463353000000000,0,qserv
quota,1556463353000000000,1956682880,software
quota,1556463353000000000,1792,nfsroot
quota,1556463353000000000,12034831616,backups
quota,1556463353000000000,9437184,ces
quota,1556506553000000000,12034831616,backups
quota,1556506553000000000,27784960,sui
quota,1556506553000000000,14907205504,backups_lsst-db
quota,1556506553000000000,84209375872,backups_system
quota,1556506553000000000,57332949760,dr
quota,1556506553000000000,0,qserv
quota,1556506553000000000,180355712,root
quota,1556506553000000000,24746801280,home
quota,1556506553000000000,175366158848,scratch
quota,1556506553000000000,1956682880,software
quota,1556506553000000000,9437184,ces
quota,1556506553000000000,428719616,jhome
quota,1556506553000000000,26897920,kubernetes
quota,1556506553000000000,3749353088,backups_lsst-dev-db
quota,1556506553000000000,1279670408960,datasets
quota,1556506553000000000,0,lsp
quota,1556506553000000000,1792,nfsroot
quota,1556506553000000000,0,dedicated
quota,1556506553000000000,167640747648,objects
quota,1556506553000000000,312910825216,project
quota,1556549753000000000,167640747648,objects
quota,1556549753000000000,312913343232,project
quota,1556549753000000000,9437184,ces
quota,1556549753000000000,180355840,root
quota,1556549753000000000,14907419264,backups_lsst-db
quota,1556549753000000000,12034831616,backups
quota,1556549753000000000,27784960,sui
quota,1556549753000000000,0,qserv
quota,1556549753000000000,84209375872,backups_system
quota,1556549753000000000,57340465536,dr
quota,1556549753000000000,1956720000,software
quota,1556549753000000000,24747538048,home
quota,1556549753000000000,175366894976,scratch
quota,1556549753000000000,0,dedicated
quota,1556549753000000000,3749353088,backups_lsst-dev-db
quota,1556549753000000000,428724992,jhome
quota,1556549753000000000,26898176,kubernetes
quota,1556549753000000000,1792,nfsroot
quota,1556549753000000000,1279670408960,datasets
quota,1556549753000000000,0,lsp
quota,1556592953000000000,1279670408960,datasets
quota,1556592953000000000,0,lsp
quota,1556592953000000000,1956720000,software
quota,1556592953000000000,27784960,sui
quota,1556592953000000000,9437184,ces
quota,1556592953000000000,167640747648,objects
quota,1556592953000000000,312913343232,project
quota,1556592953000000000,12034831616,backups
quota,1556592953000000000,180355840,root
quota,1556592953000000000,14907419264,backups_lsst-db
quota,1556592953000000000,57340465536,dr
quota,1556592953000000000,0,qserv
quota,1556592953000000000,84209375872,backups_system
quota,1556592953000000000,1792,nfsroot
quota,1556592953000000000,0,dedicated
quota,1556592953000000000,24747538048,home
quota,1556592953000000000,175366894976,scratch
quota,1556592953000000000,26898176,kubernetes
quota,1556592953000000000,3749353088,backups_lsst-dev-db
quota,1556592953000000000,428724992,jhome
quota,1556636153000000000,3749353088,backups_lsst-dev-db
quota,1556636153000000000,428727680,jhome
quota,1556636153000000000,9437184,ces
quota,1556636153000000000,27784960,sui
quota,1556636153000000000,0,lsp
quota,1556636153000000000,1279670125696,datasets
quota,1556636153000000000,24758816000,home
quota,1556636153000000000,0,dedicated
quota,1556636153000000000,84689791744,backups_system
quota,1556636153000000000,0,qserv
quota,1556636153000000000,180355840,root
quota,1556636153000000000,12034831616,backups
quota,1556636153000000000,167640747648,objects
quota,1556636153000000000,1956720000,software
quota,1556636153000000000,175368807936,scratch
quota,1556636153000000000,1792,nfsroot
quota,1556636153000000000,14906102400,backups_lsst-db
quota,1556636153000000000,313002235008,project
quota,1556636153000000000,26898944,kubernetes
quota,1556636153000000000,57347708416,dr
